job_id,tag,matrix,perm,perm_type,category,error_type,error_message,job_dir
451754,ASPT_SPMM_ROW,hep-th.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_145149_1
1410915,CUSPARSE_SPMM_BSR_ROW,coPapersCiteseer.mtx,SB_rcm,ROW,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_143154_1
956989,SB_rcm,slptsk.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_rcm_RANDOM/20260220_205100_9
1454573,ANALYSIS_ROW,dielFilterV2clx.mtx,SB_slashburn,ROW,analysis,job_failed,"/scipy/sparse/_data.py:73: ComplexWarning: Casting complex values to real discards the imaginary part
  self.data.astype(dtype, casting=casting, copy=True),
Error: [Errno 2] No such file or directory: 'perms/SB_slashburn/dielFilterV2clx.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/SB_slashburn/dielFilterV2clx.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_ROW/20260318_120635_1
81523,random1D,G57.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/archive/archive/baldo/perm/random1D/20251208_152744
1417934,CUSPARSE_SPMM_BSR_ROW,web-Google.mtx,SB_degree,ROW,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_173036_1
954115,SB_degree,scfxm1-2b.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_degree_RANDOM/20260220_204623_4
1414216,CUSPARSE_SPMM_BSR_ROW,Long_Coup_dt6.mtx,SB_metis,ROW,random_ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_155944_9
961339,SB_rabbit,model7.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_rabbit_RANDOM/20260220_205750_5
448749,ASPT_SPMM_ROW,model7.mtx,SB_degree,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_144551_9
1455360,ANALYSIS_RANDOM_ROW,Geo_1438.mtx,SB_patoh,ROW,random_analysis,job_failed,"Loading matrix: /home/paolo.syloslabini/ReorderingSurvey-2026/datasets/large-matrices/SuiteSparse_1000000_100000000_10000/Janna/Geo_1438/Geo_1438.mtx...
Error: [Errno 2] No such file or directory: 'perms_random/SB_patoh/Geo_1438.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/SB_patoh/Geo_1438.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_RANDOM_ROW/20260318_124222_3
954939,SB_gray,lp_pds_02.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_gray_RANDOM/20260220_204743_5
1151221,CUSPARSE_SPMM_BSR_SYMMETRIC,wb-edu.mtx,random1D,SYMMETRIC,ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:150: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260227_111729
1280948,CUSPARSE_SPMM_BSR_SYMMETRIC,com-LiveJournal.mtx,SB_rcm,SYMMETRIC,random_ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC_RANDOM/20260312_042606_2
954042,SB_degree,model5.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_degree_RANDOM/20260220_204616_9
1143485,CUSPARSE_SPMM_BSR_SYMMETRIC,adaptive.mtx,SB_degree,SYMMETRIC,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260227_093204_4
1143520,CUSPARSE_SPMM_BSR_SYMMETRIC,adaptive.mtx,SB_metis,SYMMETRIC,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260227_093235
953478,SB_degree,lp_osa_14.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_degree_RANDOM/20260220_204525_7
448190,ASPT_SPMM_ROW,mhd3200a.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_144446_1
1413668,CUSPARSE_SPMM_BSR_ROW,Hardesty1.mtx,SB_amd,ROW,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_154533_4
954036,SB_degree,lp22.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_degree_RANDOM/20260220_204616_3
1454782,ANALYSIS_ROW,dgreen.mtx,SB_slashburn,ROW,analysis,job_failed,"Loading matrix: /home/paolo.syloslabini/ReorderingSurvey-2026/datasets/large-matrices/SuiteSparse_1000000_100000000_10000/VLSI/dgreen/dgreen.mtx...
Error: [Errno 2] No such file or directory: 'perms/SB_slashburn/dgreen.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/SB_slashburn/dgreen.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_ROW/20260318_120726
952563,SPARTA_reorder,ch.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SPARTA_reorder_RANDOM/20260220_204357_5
1121000,ASPT_SPMM_ROW,wb-edu.mtx,SB_gray,ROW,ops,segfault,died with <Signals.SIGSEGV: 11>. Stderr:,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260227_030850_1
441998,ASPT_SPMM_ROW,ex10.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_143028_3
451475,ASPT_SPMM_ROW,soc-sign-Slashdot090221.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_145110_4
449234,ASPT_SPMM_ROW,fxm3_6.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_144645_2
962808,SB_patoh,p010.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_patoh_RANDOM/20260220_210011_8
1261886,FLASHSPARSE_SPMM_SYMMETRIC,packing-500x100x100-b050.mtx,SB_rcm,SYMMETRIC,ops,no_timers,Completed but no parseable timer output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_SYMMETRIC/20260310_232852_1
1106540,ASPT_SPMM_SYMMETRIC,adaptive.mtx,SB_rabbit,SYMMETRIC,ops,unknown,Loading GCC/13.3.0   Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0     binutils/2.42-GCCcore-13.3.0 Error: Could not parse GFLOPS from output:,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC/20260226_215826
449577,ASPT_SPMM_ROW,psse2.mtx,SB_degree,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_144721
1169897,CUSPARSE_SPMM_BSR_SYMMETRIC,ecology1.mtx,SB_slashburn,SYMMETRIC,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC_RANDOM/20260228_014156
453551,ASPT_SPMM_ROW,power197k.mtx,SB_degree,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_150530_1
1215640,CUSPARSE_SPMM_BSR_ROW,cage13.mtx,SB_slashburn,ROW,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW/20260301_092206_3
1406891,FLASHSPARSE_SPMM_ROW,af_0_k101.mtx,SB_slashburn,ROW,random_ops,no_timers,Completed but no parseable timer output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_ROW_RANDOM/20260314_123554
1098402,SPARTA_reorder,kron_g500-logn19.mtx,,UNKNOWN,random_perms,job_running,[2026-02-26T19:06:55.002] error: *** JOB 1098402 ON gpu01 CANCELLED AT 2026-02-26T19:06:55 DUE TO TIME LIMIT ***,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SPARTA_reorder_RANDOM/20260226_184740
1141697,CUSPARSE_SPMM_BSR_SYMMETRIC,coPapersCiteseer.mtx,random1D,SYMMETRIC,ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260227_085605_6
453126,ASPT_SPMM_ROW,lowThrust_5.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_150030
1406999,FLASHSPARSE_SPMM_ROW,thermal1.mtx,SB_degree,ROW,random_ops,no_timers,Completed but no parseable timer output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_ROW_RANDOM/20260314_123900_2
280747,CUSPARSE_SPMM_BSR_SYMMETRIC,mbeacxc.mtx,SB_degree,SYMMETRIC,ops,cuda_error,"ldb=1024, ldc=1024 CUDA error at cusparse_bsr_spmm.cpp:247: an illegal memory access was encountered",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20251221_154238
451880,ASPT_SPMM_ROW,ukerbe1.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_145201_6
86178,random2D,n3c6-b7.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random2D/20251208_185742_2
1455031,ANALYSIS_SYMMETRIC,ABACUS_shell_hd.mtx,SB_metis,SYMMETRIC,analysis,job_failed,"packages/scipy/sparse/_data.py:73: ComplexWarning: Casting complex values to real discards the imaginary part
  self.data.astype(dtype, casting=casting, copy=True),
Error: [Errno 2] No such file or directory: 'perms/SB_metis/ABACUS_shell_hd.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/SB_metis/ABACUS_shell_hd.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_SYMMETRIC/20260318_121512_5
1205572,CUSPARSE_SPMM_BSR_ROW,wikipedia-20051105.mtx,SB_degree,ROW,ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW/20260301_051217
1455710,ANALYSIS_RANDOM_SYMMETRIC,vsp_finan512_scagr7-2c_rlfddd.mtx,TCA_reorder,SYMMETRIC,random_analysis,job_failed,"ices/SuiteSparse_1000000_100000000_10000/DIMACS10/vsp_finan512_scagr7-2c_rlfddd/vsp_finan512_scagr7-2c_rlfddd.mtx...
Error: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/vsp_finan512_scagr7-2c_rlfddd.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/vsp_finan512_scagr7-2c_rlfddd.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_RANDOM_SYMMETRIC/20260318_124341_2
85866,random2D,c-30.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/archive/archive/baldo/perm/random2D/20251208_185718_2
88949,random1D,adder_dcop_41.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random1D/20251208_190304_1
1165018,CUSPARSE_SPMM_BSR_SYMMETRIC,msdoor.mtx,GROOT_reorder,SYMMETRIC,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC_RANDOM/20260227_210417_1
88942,random1D,adder_dcop_34.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random1D/20251208_190303_7
1156232,CUSPARSE_SPMM_BSR_SYMMETRIC,rgg_n_2_21_s0.mtx,SB_amd,SYMMETRIC,random_ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:150: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC_RANDOM/20260227_125056
1407206,FLASHSPARSE_SPMM_ROW,Ill_Stokes.mtx,TCA_reorder,ROW,random_ops,no_timers,Completed but no parseable timer output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_ROW_RANDOM/20260314_124612_5
954080,SB_degree,world.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_degree_RANDOM/20260220_204620_4
88665,random1D,G67.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random1D/20251208_190239_3
1411877,CUSPARSE_SPMM_BSR_ROW,NACA0015.mtx,SB_metis,ROW,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_150116_7
954287,SB_degree,case9.mtx,,UNKNOWN,random_perms,segfault,t: line 36: 3222257 Segmentation fault      (core dumped) ./MtxPerm/SPARSEBASE/build/degree_perm $temp_mtx $perm_path,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_degree_RANDOM/20260220_204640_1
85763,random2D,rajat16.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/archive/archive/baldo/perm/random2D/20251208_185710_1
1418800,CUSPARSE_SPMM_BSR_ROW,3Dspectralwave.mtx,SB_gray,ROW,random_ops,oom_gpu,"asting, copy=True), CUDA error at cusparse_bsr_spmm.cpp:203: out of memory",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_175256_2
441053,ASPT_SPMM_ROW,blckhole.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_142832_8
1163459,CUSPARSE_SPMM_BSR_SYMMETRIC,flickr.mtx,SB_metis,SYMMETRIC,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC_RANDOM/20260227_200432
